"","date","party","approve_rate","approve_lower","approve_upper"
"193",2020-02-01,"정의당",17.4069593262169,14.2331329143133,20.5998480649773
"194",2020-02-02,"정의당",17.3634345095917,13.840089743448,20.9890337818233
"195",2020-02-03,"정의당",17.2541119451305,13.3495145899959,21.0959077513638
"196",2020-02-04,"정의당",17.1914204981676,13.1133651107926,21.4289828755957
"197",2020-02-05,"정의당",17.0392208838766,12.5594023025458,21.3835221094184
"198",2020-02-06,"정의당",16.9899341266617,12.4301891292677,21.5834177259675
"199",2020-02-07,"정의당",16.8467015174797,12.1632752350432,21.5445180065039
"200",2020-02-08,"정의당",16.8067329617529,12.0947896623244,21.5450554281398
"201",2020-02-09,"정의당",16.702328096652,11.961964007379,21.3513292703143
"202",2020-02-10,"정의당",16.6618112557539,11.9183478291848,21.3642013922313
"203",2020-02-11,"정의당",16.5074447751746,11.8093964080275,21.1902107519637
"204",2020-02-12,"정의당",16.3780107055378,11.8688445001839,20.8800195647422
"205",2020-02-13,"정의당",16.3610550304075,11.9055494444111,20.707768354933
"206",2020-02-14,"정의당",16.2007915283728,11.9583447641377,20.4205345428783
"207",2020-02-15,"정의당",16.0415663388801,11.9854608496097,20.1389949262777
"208",2020-02-16,"정의당",15.9652824548654,12.2022959678804,19.7957633371348
"209",2020-02-17,"정의당",15.8461124435385,12.3911905291641,19.2652975528786
"210",2020-02-18,"정의당",15.7502546716524,12.6755585273246,18.7713406561452
"211",2020-02-19,"정의당",15.6717219392802,13.2185062703499,18.1309591852284
"212",2020-02-20,"정의당",15.8135192053689,13.1530780375484,18.5051537673765
"213",2020-02-21,"정의당",16.0528109196999,13.412805081927,18.7357069836594
"214",2020-02-22,"정의당",16.2563069927596,13.9207971696874,18.6107592757518
"215",2020-02-23,"정의당",16.4402711005726,14.8071128346628,18.0698829091798
"216",2020-02-24,"정의당",17.339822679973,15.0521305731409,19.6042436504504
"217",2020-02-25,"정의당",18.227332615589,15.6537568710649,20.7854416019566
"218",2020-02-26,"정의당",19.1326927491114,16.6152034777756,21.6228411741839
"219",2020-02-27,"정의당",20.0601719676084,17.8578378984514,22.2408125658255
"220",2020-02-28,"정의당",18.9808199681525,16.7921704450883,21.1743797552865
"221",2020-02-29,"정의당",17.877203107469,15.9285869090161,19.8680202526281
"222",2020-03-01,"정의당",18.6879255481462,16.7865945861239,20.6162711766416
"223",2020-03-02,"정의당",18.2144091805403,15.9023321985274,20.5391774735385
"224",2020-03-03,"정의당",17.7826618116653,15.4507037733657,20.0982439455869
"225",2020-03-04,"정의당",17.3490848621527,15.4345031607281,19.3047585032615
"226",2020-03-05,"정의당",17.8424662599529,15.7268631335834,19.9752791531149
"227",2020-03-06,"정의당",18.343139339314,16.4998054650242,20.1838089949876
"228",2020-03-07,"정의당",18.3184106800511,16.6782987564493,19.9742675324632
"229",2020-03-08,"정의당",18.7255109398492,16.960430088039,20.5029899428503
"230",2020-03-09,"정의당",18.4411420486032,16.0510115306472,20.8696947737907
"231",2020-03-10,"정의당",18.1552924001977,15.3320661513993,20.9379170475895
"232",2020-03-11,"정의당",17.8499271429654,15.0496321199938,20.7004934415758
"233",2020-03-12,"정의당",17.5161249670494,14.8586141891601,20.2221118634603
"234",2020-03-13,"정의당",17.2213279087475,14.8040034355301,19.6161206618689
"235",2020-03-14,"정의당",16.9274452141894,15.2388573262429,18.6389244824663
"236",2020-03-15,"정의당",15.7491771668015,14.1198219102901,17.3986844688992
"237",2020-03-16,"정의당",14.5732916701651,14.5575131045213,14.5891630756061
"238",2020-02-21,"국민의당",5.93615091491854,5.92002780202699,5.95234291580228
"239",2020-02-22,"국민의당",7.1165133173912,5.80128288807676,8.41858098384325
"240",2020-02-23,"국민의당",8.27944003199807,7.0661710886897,9.49999566511002
"241",2020-02-24,"국민의당",8.21563368957596,6.4386635670067,10.004567022311
"242",2020-02-25,"국민의당",8.22126227931149,6.37072734156752,10.0542652840646
"243",2020-02-26,"국민의당",8.19347880895117,6.53138357416963,9.85683994005362
"244",2020-02-27,"국민의당",8.15610434815781,6.95914183275563,9.32776110825498
"245",2020-02-28,"국민의당",7.65948951591088,6.11082947726267,9.20968035581147
"246",2020-02-29,"국민의당",7.18497933859643,5.87635706905457,8.50090954538392
"247",2020-03-01,"국민의당",6.41357474540927,5.00421021056339,7.84560237233457
"248",2020-03-02,"국민의당",6.56983822157347,4.79088759215032,8.33139991370897
"249",2020-03-03,"국민의당",6.72279147471421,4.91663064190625,8.53315937901335
"250",2020-03-04,"국민의당",6.90014994619987,5.55171213794809,8.232818726438
"251",2020-03-05,"국민의당",7.71780875902224,6.03969630529267,9.37939256121883
"252",2020-03-06,"국민의당",8.51645578538793,7.01442497330977,10.0047693233813
"253",2020-03-07,"국민의당",9.02177801153007,7.65251234200191,10.3944647894656
"254",2020-03-08,"국민의당",8.71526776126309,7.54906863478377,9.87512366437711
"255",2020-03-09,"국민의당",8.50981660543802,6.66247031877205,10.3731989251366
"256",2020-03-10,"국민의당",8.34955971487104,6.20898270576556,10.4708943167505
"257",2020-03-11,"국민의당",8.12942619990424,5.89765435245478,10.340493113759
"258",2020-03-12,"국민의당",7.90966562889644,5.75876713493629,10.0886192100843
"259",2020-03-13,"국민의당",7.72444086015527,5.79818904240667,9.59471140619726
"260",2020-03-14,"국민의당",7.55125325427222,6.13521520016748,8.9202417093319
"261",2020-03-15,"국민의당",7.52535648597147,6.19252024872996,8.87398888778254
"262",2020-03-16,"국민의당",7.46427544297597,7.44853481832628,7.48004030654521
"263",2019-12-29,"자유공화당",1.25121256092516,1.23427760493422,1.26816541307364
