조사시작,중간날짜,조사끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리당_1,더불어민주당_1,국민의당_1,정의당_1,무소속1_1,무소속2_1,무소속3_1,DK,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016-04-01,2016-04-02,2016-04-02,인천,남구갑,인천남구갑,0.343,0.153,0.054,0.000,0.000,0.000,0.000,0.624,0.278,0.098,0.000,0.000,0.000,0.000,0.450,한국씨앤알,경인일보,유선/인터넷혼합,전화면접,500,9.4,1.83,2
2016-03-26,2016-03-27,2016-03-28,인천,남구을,인천남구을,0.128,0.000,0.139,0.088,0.434,0.000,0.000,0.162,0.000,0.176,0.112,0.550,0.000,0.000,0.211,TNS,SBS,유선RDD,전화면접,503,21.8,1.5,4
2016-03-26,2016-03-26,2016-03-26,인천,남구을,인천남구을,0.101,0.000,0.110,0.076,0.316,0.000,0.000,0.167,0.000,0.182,0.126,0.524,0.000,0.000,0.397,한국CNR,경인일보,유무선혼합RDD,전화면접,500,18.7,2.38,2
2016-03-25,2016-03-26,2016-03-27,인천,남구을,인천남구을,0.142,0.000,0.128,0.109,0.430,0.000,0.000,0.176,0.000,0.158,0.135,0.532,0.000,0.000,0.191,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접,500,22.3,2.14,3
2016-04-04,2016-04-05,2016-04-05,인천,남구을,인천남구을,0.131,0.000,0.201,0.202,0.348,0.000,0.000,0.149,0.000,0.228,0.229,0.395,0.000,0.000,0.118,조원씨앤아이,국민의당,유선/스마트폰앱혼합,전화면접,512,10.9,1.1,2
2016-03-28,2016-03-28,2016-03-28,인천,연수구을,인천연수구을,0.405,0.275,0.116,0.000,0.000,0.000,0.000,0.509,0.345,0.146,0.000,0.000,0.000,0.000,0.204,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,600,22.7,1.02,5
2016-03-22,2016-03-23,2016-03-24,인천,남동구갑,인천남동구갑,0.306,0.316,0.080,0.000,0.000,0.000,0.000,0.436,0.450,0.114,0.000,0.000,0.000,0.000,0.298,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,ARS,511,3.5,2.02,4
2016-04-01,2016-04-02,2016-04-03,인천,남동구갑,인천남동구갑,0.290,0.403,0.106,0.000,0.000,0.000,0.000,0.363,0.504,0.133,0.000,0.000,0.000,0.000,0.201,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,552,4.6,2.37,4
2016-04-03,2016-04-04,2016-04-04,인천,남동구갑,인천남동구갑,0.330,0.373,0.110,0.000,0.000,0.000,0.000,0.406,0.459,0.135,0.000,0.000,0.000,0.000,0.187,㈜한국리서치,한겨레신문,유선RDD,전화면접,500,19.2,1.55,3
2016-04-02,2016-04-03,2016-04-03,인천,남동구갑,인천남동구갑,0.328,0.332,0.124,0.000,0.000,0.000,0.000,0.418,0.423,0.158,0.000,0.000,0.000,0.000,0.216,모노커뮤니케이션즈(모노리서치),인천일보,유선/스마트폰앱혼합,전화면접,505,22.8,1.65,4
2016-03-26,2016-03-26,2016-03-26,인천,남동구을,인천남동구을,0.328,0.364,0.000,0.000,0.000,0.000,0.000,0.474,0.526,0.000,0.000,0.000,0.000,0.000,0.308,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,501,3.6,1.6,2
2016-04-04,2016-04-05,2016-04-05,인천,남동구을,인천남동구을,0.332,0.357,0.000,0.000,0.000,0.000,0.000,0.482,0.518,0.000,0.000,0.000,0.000,0.000,0.311,리서치앤리서치,동아일보,유선RDD,전화면접,516,22.5,1.49,4
2016-03-20,2016-03-21,2016-03-21,인천,부평구갑,인천부평구갑,0.242,0.210,0.173,0.000,0.109,0.000,0.000,0.330,0.286,0.236,0.000,0.149,0.000,0.000,0.266,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,500,16,1.53,4
2016-03-30,2016-03-30,2016-03-30,인천,부평구갑,인천부평구갑,0.165,0.170,0.176,0.000,0.051,0.000,0.000,0.294,0.302,0.313,0.000,0.091,0.000,0.000,0.438,한길리서치센타,"경기일보,기호일보",유무선혼합RDD,전화면접,500,16,1.53,4
2016-03-26,2016-03-26,2016-03-26,인천,부평구갑,인천부평구갑,0.359,0.240,0.179,0.000,0.120,0.000,0.000,0.400,0.267,0.199,0.000,0.134,0.000,0.000,0.102,시대정신연구소,정유섭후보,유선RDD,전화면접,504,8.2,2.28,3
2016-04-01,2016-04-02,2016-04-02,인천,부평구갑,인천부평구갑,0.291,0.198,0.183,0.000,0.069,0.000,0.000,0.393,0.267,0.247,0.000,0.093,0.000,0.000,0.259,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,508,2.1,1.94,4
2016-04-02,2016-04-03,2016-04-03,인천,부평구갑,인천부평구갑,0.306,0.176,0.222,0.000,0.104,0.000,0.000,0.379,0.218,0.275,0.000,0.129,0.000,0.000,0.192,모노커뮤니케이션즈(모노리서치),인천일보,유선/스마트폰앱혼합,전화면접,500,7.3,2,2
2016-04-02,2016-04-03,2016-04-03,인천,부평구갑,인천부평구갑,0.306,0.176,0.222,0.000,0.104,0.000,0.000,0.379,0.218,0.275,0.000,0.129,0.000,0.000,0.192,모노커뮤니케이션즈(모노리서치),인천일보,유선/스마트폰앱혼합,ARS,501,3.4,2.16,3
2016-04-01,2016-04-02,2016-04-03,인천,계양구갑,인천계양구갑,0.308,0.340,0.155,0.000,0.000,0.000,0.000,0.384,0.423,0.193,0.000,0.000,0.000,0.000,0.197,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,11.5,1.43,3
2016-03-22,2016-03-23,2016-03-23,인천,계양구을,인천계양구을,0.254,0.394,0.097,0.000,0.000,0.000,0.000,0.341,0.529,0.130,0.000,0.000,0.000,0.000,0.255,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,512,9,2.21,3
2016-03-19,2016-03-20,2016-03-20,인천,계양구을,인천계양구을,0.219,0.354,0.107,0.000,0.000,0.000,0.000,0.322,0.521,0.157,0.000,0.000,0.000,0.000,0.320,(주)리서치앤리서치,동아일보,유선RDD,전화면접,500,11.2,2,3
2016-03-17,2016-03-18,2016-03-19,인천,계양구을,인천계양구을,0.218,0.298,0.108,0.000,0.000,0.000,0.000,0.349,0.478,0.173,0.000,0.000,0.000,0.000,0.376,한국CNR/케이엠조사연구소,경인일보,유무선혼합RDD,전화면접,517,10.2,1.1,3
2016-03-28,2016-03-31,2016-03-30,인천,계양구을,인천계양구을,0.249,0.371,0.116,0.000,0.000,0.000,0.000,0.338,0.504,0.158,0.000,0.000,0.000,0.000,0.264,한길리서치센타,"경기일보,기호일보",유무선혼합RDD,전화면접,500,7.8,1.51,3
2016-03-28,2016-03-30,2016-03-31,인천,계양구을,인천계양구을,0.249,0.371,0.116,0.000,0.000,0.000,0.000,0.338,0.504,0.158,0.000,0.000,0.000,0.000,0.264,한길리서치센타,"경기일보,기호일보",유무선혼합RDD,ARS,510,2.7,1.87,4
2016-04-01,2016-04-03,2016-04-05,인천,계양구을,인천계양구을,0.473,0.272,0.181,0.000,0.000,0.000,0.000,0.511,0.294,0.195,0.000,0.000,0.000,0.000,0.074,윈폴(WINPOLL),윤형선,유선RDD,전화면접,519,10.7,1.7,3
2016-04-01,2016-04-02,2016-04-03,인천,계양구을,인천계양구을,0.295,0.402,0.162,0.000,0.000,0.000,0.000,0.343,0.468,0.189,0.000,0.000,0.000,0.000,0.141,㈜포커스컴퍼니,문화일보,유선RDD,ARS,731,1.2,2.41,3
2016-03-16,2016-03-16,2016-03-16,인천,서구갑,인천서구갑,0.383,0.234,0.000,0.000,0.000,0.000,0.000,0.621,0.379,0.000,0.000,0.000,0.000,0.000,0.383,한국CNR/케이엠조사연구소,경인일보,유무선혼합RDD,ARS,547,4.4,2.34,4
2016-04-02,2016-04-03,2016-04-03,인천,서구갑,인천서구갑,0.496,0.270,0.060,0.000,0.032,0.000,0.000,0.578,0.315,0.070,0.000,0.037,0.000,0.000,0.142,모노커뮤니케이션즈,인천일보,유선/스마트폰앱혼합,전화면접,500,11.3,1.49,4
2016-03-28,2016-03-29,2016-03-29,인천,서구을,인천서구을,0.267,0.260,0.131,0.000,0.061,0.000,0.000,0.371,0.362,0.182,0.000,0.085,0.000,0.000,0.281,한길리서치센타,"경기일보,기호일보",유선/스마트폰앱혼합,전화면접,503,14.1,1.24,3
2016-03-29,2016-03-30,2016-03-31,인천,서구을,인천서구을,0.327,0.278,0.123,0.000,0.100,0.000,0.000,0.395,0.336,0.149,0.000,0.121,0.000,0.000,0.172,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,600,15,1.05,3
2016-04-02,2016-04-03,2016-04-04,인천,서구을,인천서구을,0.368,0.356,0.098,0.000,0.000,0.000,0.000,0.448,0.433,0.119,0.000,0.000,0.000,0.000,0.178,모노커뮤니케이션즈(모노리서치),인천일보,유선/스마트폰앱혼합,ARS,500,0.6,2.45,2
2016-04-01,2016-04-02,2016-04-03,인천,서구을,인천서구을,0.359,0.341,0.111,0.000,0.000,0.000,0.000,0.443,0.420,0.137,0.000,0.000,0.000,0.000,0.189,㈜포커스컴퍼니,문화일보,유선RDD,전화면접,500,6.6,1.92,3
2016-04-04,2016-04-05,2016-04-05,인천,서구을,인천서구을,0.278,0.251,0.091,0.000,0.000,0.000,0.000,0.448,0.405,0.147,0.000,0.000,0.000,0.000,0.380,한국CNR,경인일보,유선/인터넷혼합,전화면접,503,9.4,1.79,2
2016-03-30,2016-04-01,2016-04-02,광주,동구남구갑,광주동구남구갑,0.038,0.199,0.393,0.000,0.111,0.021,0.000,0.050,0.261,0.516,0.000,0.146,0.028,0.000,0.238,한국리서치,광주방송,유선RDD,전화면접,508,13.6,1.47,3
2016-04-01,2016-04-02,2016-04-02,광주,동구남구갑,광주동구남구갑,0.029,0.176,0.503,0.000,0.125,0.031,0.000,0.034,0.204,0.582,0.000,0.145,0.036,0.000,0.136,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,8.4,1.6,3
2016-04-01,2016-04-02,2016-04-03,광주,동구남구갑,광주동구남구갑,0.021,0.209,0.444,0.000,0.124,0.018,0.000,0.026,0.256,0.544,0.000,0.152,0.022,0.000,0.184,밀워드브라운미디어리서치,광주KBS,유선RDD,ARS,500,3.5,1.87,3
2016-03-27,2016-03-28,2016-03-28,광주,동구남구갑,광주동구남구갑,0.012,0.165,0.393,0.000,0.000,0.023,0.000,0.020,0.278,0.663,0.000,0.000,0.039,0.000,0.407,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,527,12.1,1.14,3
2016-04-01,2016-04-02,2016-04-03,광주,동구남구갑,광주동구남구갑,0.022,0.208,0.443,0.000,0.145,0.000,0.000,0.027,0.254,0.542,0.000,0.177,0.000,0.000,0.182,㈜밀워드브라운리서치,광주KBS,유선RDD,ARS,500,2.4,2.28,3
2016-03-30,2016-04-01,2016-04-02,광주,동구남구을,광주동구남구을,0.030,0.312,0.433,0.000,0.000,0.000,0.000,0.039,0.403,0.559,0.000,0.000,0.000,0.000,0.225,한국리서치,광주방송,유선RDD,전화면접,500,7.8,1.97,3
2016-04-01,2016-04-02,2016-04-02,광주,동구남구을,광주동구남구을,0.034,0.304,0.361,0.000,0.000,0.000,0.000,0.049,0.435,0.516,0.000,0.000,0.000,0.000,0.301,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,501,24.2,1.3,3
2016-04-01,2016-04-02,2016-04-03,광주,동구남구을,광주동구남구을,0.033,0.320,0.448,0.000,0.000,0.000,0.000,0.041,0.400,0.559,0.000,0.000,0.000,0.000,0.199,밀워드브라운미디어리서치,광주KBS,유선RDD,전화면접,500,19,1.58,3
2016-04-03,2016-04-04,2016-04-05,광주,동구남구을,광주동구남구을,0.074,0.273,0.485,0.000,0.000,0.000,0.000,0.089,0.328,0.583,0.000,0.000,0.000,0.000,0.168,리얼미터,무등일보,유선/스마트폰앱혼합,전화면접,509,16,1.31,3
2016-04-01,2016-04-02,2016-04-03,광주,동구남구을,광주동구남구을,0.034,0.326,0.446,0.000,0.000,0.000,0.000,0.042,0.404,0.553,0.000,0.000,0.000,0.000,0.194,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,600,21.5,1.16,3
2016-04-03,2016-04-04,2016-04-05,광주,동구남구을,광주동구남구을,0.074,0.273,0.485,0.000,0.000,0.000,0.000,0.089,0.328,0.583,0.000,0.000,0.000,0.000,0.168,리얼미터,무등일보,유선/스마트폰앱혼합,전화면접,500,14.9,1.97,2
2016-03-28,2016-03-29,2016-03-29,광주,동구남구을,광주동구남구을,0.045,0.267,0.408,0.000,0.000,0.000,0.000,0.063,0.371,0.567,0.000,0.000,0.000,0.000,0.280,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,510,12.2,1.7,3
2016-03-30,2016-04-01,2016-04-02,광주,서구갑,광주서구갑,0.025,0.294,0.349,0.034,0.000,0.000,0.000,0.036,0.419,0.497,0.048,0.000,0.000,0.000,0.298,한국리서치,광주방송,유선RDD,전화면접,500,17.8,2.11,2
2016-04-01,2016-04-02,2016-04-03,광주,서구갑,광주서구갑,0.023,0.316,0.394,0.016,0.000,0.000,0.000,0.031,0.422,0.526,0.021,0.000,0.000,0.000,0.251,밀워드브라운미디어리서치,광주KBS,유선RDD,전화면접,600,19.9,1.02,3
2016-04-03,2016-04-04,2016-04-04,광주,서구갑,광주서구갑,0.053,0.346,0.470,0.049,0.000,0.000,0.000,0.058,0.377,0.512,0.053,0.000,0.000,0.000,0.082,리얼미터,무등일보,유선/스마트폰앱혼합,ARS,515,5.1,2.18,2
2016-04-01,2016-04-02,2016-04-03,광주,서구갑,광주서구갑,0.022,0.319,0.394,0.016,0.000,0.000,0.000,0.029,0.425,0.525,0.021,0.000,0.000,0.000,0.249,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,500,9.3,1.91,3
2016-04-03,2016-04-04,2016-04-04,광주,서구갑,광주서구갑,0.053,0.346,0.470,0.049,0.000,0.000,0.000,0.058,0.377,0.512,0.053,0.000,0.000,0.000,0.082,리얼미터,무등일보,유선/스마트폰앱혼합,전화면접,746,11.4,1.7,3
2016-03-22,2016-03-23,2016-03-23,광주,서구을,광주서구을,0.044,0.212,0.486,0.095,0.000,0.000,0.000,0.053,0.253,0.581,0.114,0.000,0.000,0.000,0.163,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,10.5,2.12,2
2016-03-17,2016-03-18,2016-03-19,광주,서구을,광주서구을,0.028,0.241,0.395,0.054,0.000,0.000,0.000,0.039,0.336,0.550,0.075,0.000,0.000,0.000,0.282,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,ARS,715,2.3,2.34,2
2016-03-30,2016-04-01,2016-04-02,광주,서구을,광주서구을,0.023,0.222,0.457,0.057,0.071,0.000,0.000,0.028,0.267,0.551,0.069,0.086,0.000,0.000,0.170,한국리서치,광주방송,유선RDD,전화면접,500,9.8,1.98,3
2016-04-01,2016-04-02,2016-04-03,광주,서구을,광주서구을,0.019,0.290,0.427,0.052,0.062,0.000,0.000,0.022,0.341,0.502,0.061,0.073,0.000,0.000,0.150,밀워드브라운미디어리서치,광주KBS,유선RDD,전화면접,513,10.7,1.7,3
2016-04-03,2016-04-04,2016-04-04,광주,서구을,광주서구을,0.012,0.279,0.461,0.060,0.067,0.000,0.000,0.014,0.317,0.524,0.068,0.076,0.000,0.000,0.121,포커스컴퍼니,문화일보,유선RDD,전화면접,600,19.9,1.05,3
2016-04-01,2016-04-02,2016-04-03,광주,서구을,광주서구을,0.019,0.290,0.425,0.051,0.062,0.000,0.000,0.022,0.342,0.502,0.060,0.073,0.000,0.000,0.153,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,500,10.3,1.9,2
2016-03-30,2016-04-01,2016-04-02,광주,북구갑,광주북구갑,0.000,0.156,0.552,0.000,0.032,0.000,0.000,0.000,0.211,0.746,0.000,0.043,0.000,0.000,0.260,한국리서치,광주방송,유선RDD,전화면접,500,11.6,2.07,3
2016-04-01,2016-04-02,2016-04-03,광주,북구갑,광주북구갑,0.000,0.198,0.511,0.000,0.051,0.000,0.000,0.000,0.261,0.672,0.000,0.067,0.000,0.000,0.240,밀워드브라운미디어리서치,광주KBS,유선RDD,전화면접,510,11.4,1.6,2
2016-04-01,2016-04-02,2016-04-03,광주,북구갑,광주북구갑,0.000,0.198,0.511,0.050,0.000,0.000,0.000,0.000,0.261,0.673,0.066,0.000,0.000,0.000,0.241,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,500,14.1,1.79,3
2016-03-30,2016-04-01,2016-04-02,광주,북구을,광주북구을,0.015,0.292,0.328,0.000,0.014,0.002,0.000,0.023,0.449,0.504,0.000,0.022,0.003,0.000,0.349,한국리서치,광주방송,유선RDD,전화면접,500,11.3,2,3
2016-04-01,2016-04-02,2016-04-03,광주,북구을,광주북구을,0.027,0.291,0.351,0.000,0.035,0.012,0.000,0.038,0.406,0.490,0.000,0.049,0.017,0.000,0.284,밀워드브라운미디어리서치,광주KBS,유선RDD,전화면접,513,10.8,1.6,3
2016-04-03,2016-04-04,2016-04-04,광주,북구을,광주북구을,0.039,0.331,0.499,0.000,0.022,0.000,0.000,0.044,0.371,0.560,0.000,0.025,0.000,0.000,0.109,리얼미터,무등일보,유선/스마트폰앱혼합,전화면접,509,10.3,2.38,2
2016-04-01,2016-04-02,2016-04-03,광주,북구을,광주북구을,0.026,0.293,0.356,0.000,0.044,0.000,0.000,0.036,0.408,0.495,0.000,0.061,0.000,0.000,0.281,㈜밀워드브라운리서치,광주KBS,유선RDD,ARS,514,2.1,1.94,2
2016-04-03,2016-04-04,2016-04-04,광주,북구을,광주북구을,0.039,0.331,0.499,0.000,0.022,0.000,0.000,0.044,0.371,0.560,0.000,0.025,0.000,0.000,0.109,리얼미터,무등일보,유선/스마트폰앱혼합,전화면접,500,12,1.98,2
2016-03-31,2016-04-02,2016-04-03,광주,광산구갑,광주광산구갑,0.049,0.237,0.436,0.025,0.000,0.000,0.000,0.066,0.317,0.584,0.033,0.000,0.000,0.000,0.253,리얼미터,MBN,유선RDD,전화면접,515,10.7,1.5,3
2016-03-30,2016-04-01,2016-04-02,광주,광산구갑,광주광산구갑,0.049,0.274,0.406,0.051,0.000,0.000,0.000,0.063,0.351,0.521,0.065,0.000,0.000,0.000,0.220,리얼미터,서울경제,유선RDD,전화면접/ARS,507,4.7,2.33,2
2016-03-30,2016-04-01,2016-04-02,광주,광산구갑,광주광산구갑,0.043,0.315,0.356,0.039,0.000,0.000,0.000,0.057,0.418,0.473,0.052,0.000,0.000,0.000,0.247,한국리서치,광주방송,유선RDD,전화면접,500,11.8,1.94,3
2016-04-01,2016-04-02,2016-04-03,광주,광산구갑,광주광산구갑,0.040,0.277,0.377,0.039,0.000,0.000,0.000,0.055,0.378,0.514,0.053,0.000,0.000,0.000,0.267,밀워드브라운미디어리서치,광주KBS,유선RDD,전화면접,510,11.3,1.4,2
2016-04-01,2016-04-02,2016-04-03,광주,광산구갑,광주광산구갑,0.040,0.278,0.380,0.039,0.000,0.000,0.000,0.054,0.377,0.516,0.053,0.000,0.000,0.000,0.263,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,507,10.7,2.3,3
2016-03-29,2016-03-30,2016-03-30,광주,광산구을,광주광산구을,0.020,0.351,0.230,0.025,0.008,0.000,0.000,0.032,0.554,0.363,0.039,0.013,0.000,0.000,0.366,한길리서치센타,광주타임즈,유선/스마트폰앱혼합,전화면접,600,21.5,1.05,3
2016-03-30,2016-04-01,2016-04-02,광주,광산구을,광주광산구을,0.047,0.374,0.336,0.033,0.011,0.000,0.000,0.059,0.467,0.419,0.041,0.014,0.000,0.000,0.199,한국리서치,광주방송,유선RDD,ARS,702,1.6,2.31,2
2016-04-01,2016-04-02,2016-04-03,광주,광산구을,광주광산구을,0.024,0.391,0.361,0.023,0.026,0.000,0.000,0.029,0.474,0.438,0.028,0.032,0.000,0.000,0.175,밀워드브라운미디어리서치,광주KBS,유선RDD,전화면접,500,15,1.84,3
2016-04-03,2016-04-04,2016-04-05,광주,광산구을,광주광산구을,0.028,0.403,0.358,0.034,0.007,0.000,0.000,0.034,0.486,0.431,0.041,0.008,0.000,0.000,0.170,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,10.7,1.94,3
2016-04-03,2016-04-04,2016-04-05,광주,광산구을,광주광산구을,0.037,0.352,0.441,0.052,0.000,0.000,0.000,0.042,0.399,0.500,0.059,0.000,0.000,0.000,0.118,리얼미터,무등일보,유선/스마트폰앱혼합,전화면접,713,12.6,1.4,3
2016-04-01,2016-04-02,2016-04-03,광주,광산구을,광주광산구을,0.025,0.391,0.356,0.023,0.026,0.000,0.000,0.030,0.476,0.434,0.028,0.032,0.000,0.000,0.179,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,503,16.3,1.41,3
2016-04-03,2016-04-04,2016-04-05,광주,광산구을,광주광산구을,0.037,0.352,0.441,0.052,0.017,0.000,0.000,0.041,0.392,0.491,0.058,0.019,0.000,0.000,0.101,리얼미터,무등일보,유선/스마트폰앱혼합,ARS,508,4.1,1.8,4
2016-04-03,2016-04-04,2016-04-04,광주,광산구을,광주광산구을,0.032,0.394,0.329,0.027,0.016,0.000,0.000,0.040,0.494,0.412,0.034,0.020,0.000,0.000,0.202,마크로밀엠브레인,중앙일보,유무선혼합RDD,ARS,513,2.6,2.49,2
2016-03-28,2016-03-29,2016-03-29,대전,동구,대전동구,0.390,0.212,0.146,0.000,0.031,0.027,0.000,0.484,0.263,0.181,0.000,0.038,0.033,0.000,0.194,리얼미터,충청투데이,유선/스마트폰앱혼합,ARS,506,3.8,2.5,4
2016-04-04,2016-04-05,2016-04-05,대전,중구,대전중구,0.484,0.268,0.142,0.000,0.041,0.000,0.000,0.518,0.287,0.152,0.000,0.044,0.000,0.000,0.065,리얼미터,충청투데이,유선/스마트폰앱혼합,전화면접,500,11.2,1.9,3
2016-03-28,2016-03-29,2016-03-29,대전,서구갑,대전서구갑,0.351,0.355,0.102,0.000,0.000,0.000,0.000,0.434,0.439,0.126,0.000,0.000,0.000,0.000,0.192,리얼미터,충청투데이,유선/스마트폰앱혼합,ARS,519,3.2,2.28,3
2016-03-29,2016-03-30,2016-03-31,대전,서구갑,대전서구갑,0.321,0.435,0.080,0.000,0.000,0.000,0.000,0.384,0.520,0.096,0.000,0.000,0.000,0.000,0.164,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,511,18.4,1.39,3
2016-04-03,2016-04-04,2016-04-04,대전,서구갑,대전서구갑,0.342,0.404,0.054,0.000,0.000,0.000,0.000,0.428,0.505,0.068,0.000,0.000,0.000,0.000,0.200,포커스컴퍼니,문화일보,유선RDD,전화면접,600,18.9,1.1,3
2016-04-04,2016-04-05,2016-04-06,대전,서구갑,대전서구갑,0.438,0.366,0.066,0.000,0.000,0.000,0.000,0.503,0.421,0.076,0.000,0.000,0.000,0.000,0.130,리얼미터,굿모닝충청,유선/스마트폰앱혼합,전화면접,515,12,1.1,2
2016-03-29,2016-03-29,2016-03-29,대전,서구을,대전서구을,0.300,0.356,0.061,0.024,0.000,0.000,0.000,0.405,0.480,0.082,0.032,0.000,0.000,0.000,0.259,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,500,4.1,1.3,2
2016-04-02,2016-04-03,2016-04-03,대전,서구을,대전서구을,0.403,0.246,0.100,0.083,0.000,0.000,0.000,0.484,0.296,0.120,0.100,0.000,0.000,0.000,0.168,충청한길리서치,대전일보,유선/스마트폰앱혼합,ARS,523,3.4,1.5,3
2016-03-31,2016-03-31,2016-03-31,대전,서구을,대전서구을,0.324,0.347,0.093,0.029,0.000,0.000,0.000,0.409,0.438,0.117,0.037,0.000,0.000,0.000,0.207,마크로밀엠브레인,중앙일보,유무선혼합RDD,ARS,514,3.4,1.9,2
2016-04-01,2016-04-02,2016-04-02,대전,유성구갑,대전유성구갑,0.361,0.249,0.164,0.075,0.000,0.000,0.000,0.425,0.293,0.193,0.088,0.000,0.000,0.000,0.151,충청한길리서치,대전일보,유선/스마트폰앱혼합,전화면접,503,13.6,1.33,3
2016-04-01,2016-04-02,2016-04-02,대전,유성구을,대전유성구을,0.284,0.332,0.114,0.100,0.000,0.000,0.000,0.342,0.400,0.137,0.120,0.000,0.000,0.000,0.170,충청한길리서치,대전일보,유선/스마트폰앱혼합,전화면접,519,14.4,1.72,3
2016-04-03,2016-04-04,2016-04-05,대전,유성구을,대전유성구을,0.254,0.486,0.062,0.051,0.000,0.000,0.000,0.298,0.570,0.073,0.060,0.000,0.000,0.000,0.147,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,800,2,2.46,2
2016-03-29,2016-03-30,2016-03-30,울산,남구갑,울산남구갑,0.362,0.230,0.000,0.000,0.296,0.000,0.000,0.408,0.259,0.000,0.000,0.333,0.000,0.000,0.112,폴리컴,"시사오늘,울산광역매일",유선RDD,전화면접,500,15.1,2.46,2
2016-03-29,2016-03-30,2016-03-30,울산,남구을,울산남구을,0.451,0.141,0.000,0.000,0.314,0.000,0.000,0.498,0.156,0.000,0.000,0.347,0.000,0.000,0.094,폴리컴,"시사오늘,울산광역매일",유선RDD,ARS,810,2,2,2
2016-03-29,2016-03-30,2016-03-30,울산,울주군,울산울주군,0.337,0.168,0.043,0.000,0.385,0.028,0.000,0.351,0.175,0.045,0.000,0.401,0.029,0.000,0.039,폴리컴,"시사오늘,울산광역매일",유선RDD,전화면접,500,14.1,2.36,3
2016-03-31,2016-04-01,2016-04-01,울산,울주군,울산울주군,0.274,0.183,0.026,0.000,0.302,0.005,0.000,0.347,0.232,0.033,0.000,0.382,0.006,0.000,0.210,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,507,13.1,2.42,3
2016-03-23,2016-03-23,2016-03-23,울산,울주군,울산울주군,0.338,0.120,0.039,0.000,0.411,0.000,0.000,0.372,0.132,0.043,0.000,0.453,0.000,0.000,0.092,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,506,13.5,2.47,3
2016-03-31,2016-04-01,2016-04-01,울산,울주군,울산울주군,0.274,0.183,0.026,0.000,0.302,0.005,0.000,0.347,0.232,0.033,0.000,0.382,0.006,0.000,0.210,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,752,3.1,2,2
2016-03-26,2016-03-27,2016-03-28,세종,세종특별자치시,세종세종특별자치시,0.354,0.141,0.056,0.000,0.269,0.000,0.000,0.432,0.172,0.068,0.000,0.328,0.000,0.000,0.180,코리아리서치센터,한국일보,유선RDD,ARS,790,2.8,1.9,2
2016-03-25,2016-03-26,2016-03-26,세종,세종특별자치시,세종세종특별자치시,0.327,0.073,0.049,0.000,0.288,0.000,0.000,0.444,0.099,0.066,0.000,0.391,0.000,0.000,0.263,리얼미터,MBN,유선RDD,전화면접,501,21.5,1.4,3
2016-03-30,2016-04-01,2016-04-02,세종,세종특별자치시,세종세종특별자치시,0.424,0.040,0.037,0.000,0.341,0.000,0.000,0.504,0.048,0.044,0.000,0.405,0.000,0.000,0.158,리얼미터,서울경제,유선RDD,전화면접,504,15.4,2.15,3
2016-04-01,2016-04-02,2016-04-02,세종,세종특별자치시,세종세종특별자치시,0.343,0.107,0.065,0.000,0.323,0.000,0.000,0.409,0.128,0.078,0.000,0.385,0.000,0.000,0.162,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,14.3,1.45,3
2016-03-31,2016-04-01,2016-04-01,세종,세종특별자치시,세종세종특별자치시,0.357,0.103,0.053,0.000,0.306,0.000,0.000,0.436,0.126,0.065,0.000,0.374,0.000,0.000,0.181,㈜리서치앤리서치,동아일보,유선RDD,전화면접,600,14.5,1.73,3
